nigeria_hallmark,http://www.hallmarknews.com/feed/,local,english
nigeria_herald,http://www.theheraldnews.info/feed,local,english
nigeria_leadership,http://leadership.ng/feed/,local,english
nigeria_nationalmirror,http://nationalmirroronline.net/new/feed/,local,english
nigeria_newsday,http://newsdayngonline.com/feed/,local,english
nigeria_newschronicle,http://thenews-chronicle.com/feed/,local,english
nigeria_newswatch,http://www.mydailynewswatchng.com/feed/,local,english
nigeria_osundefender,http://www.osundefender.org/?feed=rss2,local,english
nigeria_peoplesdaily,http://www.peoplesdaily-online.com/feed/,local,english
nigeria_pilot,http://nigerianpilot.com/feed/,local,english
nigeria_pmnews,http://feeds.feedburner.com/PmNewsNigeriaFeed?format=xml,local,english
nigeria_premiumtimes,http://www.premiumtimesng.com/feed,local,english
nigeria_promptnews,http://www.promptnewsonline.com/feed/,local,english
nigeria_quicknews,http://www.quicknews-africa.net/feed/,local,english
nigeria_saharareporters,http://saharareporters.com/feeds/latest/feed,local,english
nigeria_standard,http://www.thenigeriastandard.com/index.php?format=feed&type=rss,local,english
nigeria_sunnews,http://sunnewsonline.com/new/?feed=rss2,local,english
nigeria_thepunch,http://www.punchng.com/feed/,local,english
nigeria_tidenews,http://www.thetidenewsonline.com/feed/,local,english
nigeria_tribune_conf,http://www.tribune.com.ng/confab?format=feed,local,english
nigeria_tribune_headlines,http://www.tribune.com.ng/news/news-headlines?format=feed,local,english
nigeria_tribune_politics,http://www.tribune.com.ng/quicklinkss/politics?format=feed,local,english
nigeria_vangard,http://www.vanguardngr.com/feed/,local,english
nyt,http://rss.nytimes.com/services/xml/rss/nyt/World.xml,wire,english
nytafrica,http://rss.nytimes.com/services/xml/rss/nyt/Africa.xml,wire,english
nytamericas,http://rss.nytimes.com/services/xml/rss/nyt/Americas.xml,wire,english
nytasiapacific,http://rss.nytimes.com/services/xml/rss/nyt/AsiaPacific.xml,wire,english
nytatwar,http://atwar.blogs.nytimes.com/feed/,wire,english
nyteurope,http://rss.nytimes.com/services/xml/rss/nyt/Europe.xml,wire,english
nytindia,http://india.blogs.nytimes.com/feed/,wire,english
nytmiddleeast,http://rss.nytimes.com/services/xml/rss/nyt/MiddleEast.xml,wire,english
nxherald_national,http://rss.nzherald.co.nz/rss/xml/nzhrsscid_000000001.xml,local,english
nzherald_world,http://rss.nzherald.co.nz/rss/xml/nzhrsscid_000000002.xml,international,english
ocregister_ap,http://hosted2.ap.org/atom/CAANR/0260ea4c3e85456b80715585ba3c7b5b,international,english
pahjwok_english,http://www.pajhwok.com/en/nodequeue/1/feed,international,english
pakistan_balohhal,http://thebalochhal.com/feed/,local,english
pakistan_busrecorder_pak,http://www.brecorder.com/rss/?feed_id=2&format=raw,local,english
pakistan_busrecorder_world,http://www.brecorder.com/rss/?feed_id=3&format=raw,international,english
pakistan_explorer_regional,http://dailyexplorer.net/category/regional-news/feed/,local,english
pakistan_explorer_national,http://dailyexplorer.net/category/national-news/feed/,local,english
pakistan_dailymessanger,http://dailymessenger.com.pk/feed/,local,english
pakistan_frontierpost,http://thefrontierpost.com/rss/,local,english
pakistan_fridaytimes,http://thefridaytimes.com/tft/feed/,local,english
pakistan_lahoredispatch,http://lahoredispatch.com/feed,local,english
pakistan_kooza,http://www.thekooza.com/feed,local,english
pakistan_thenews,http://feeds.feedburner.com/Newspakistanpk?format=xml,international,english
pakistan_pakasiatimes,http://www.pakasiatimes.com/feed/,international,english
pakistan_thepioneer,http://thepioneer.com.pk/feed/,international,english
pakistan_tribune,http://www.pakistantribune.com.pk/feed,local,english
pakistan_telegraph,http://www.pakistantelegraph.com/index.php/rss/8c3d7d78943a99c7,local,english
pakistan_worldtribune,http://worldtribunepakistan.com/feed/,international,english
panamanews,http://thepanamanews.com/wp/?feed=rss2,local,english
payvand,http://www.payvand.com/news/rssfeed.xml,local,english
phil_inquirer,http://www.inquirer.net/fullfeed,local,english
phil_manilatimes,http://www.manilatimes.net/feed/,local,english
phil_manilabulletin,http://www.mb.com.ph/feed/,local,english
phil_manilastandard,http://manilastandardtoday.com/feed/news/,local,english
phil_sunstar_breaking,http://www.sunstar.com.ph/feeds/breaking-news,local,english
phil_sunstar_bacolod,http://www.sunstar.com.ph/feeds/bacolod,local,english
phil_sunstar_cagayan,http://www.sunstar.com.ph/feeds/cagayan-de-oro,local,english
phil_sunstar_cebu,http://www.sunstar.com.ph/feeds/cebu,local,english
phil_sunstar_davao,http://www.sunstar.com.ph/feeds/davao,local,english
phil_sunstar_dumaguete,http://www.sunstar.com.ph/feeds/dumaguete,local,english
phil_sunstar_iloilo,http://www.sunstar.com.ph/feeds/iloilo,local,english
phil_sunstar_manila,http://www.sunstar.com.ph/feeds/manila,local,english
phil_sunstar_pangasinan,http://www.sunstar.com.ph/feeds/pangasinan,local,english
phil_sunstar_tacloban,http://www.sunstar.com.ph/feeds/tacloban,local,english
phil_sunstar_zamboanga,http://www.sunstar.com.ph/feeds/zamboanga,local,english
phil_sunstar_pampanga,http://www.sunstar.com.ph/feeds/pampanga,local,english
philstar_headlines,http://www.philstar.com/rss/headlines,local,english
philstar_nation,http://www.philstar.com/rss/nation,local,english
philstar_world,http://www.philstar.com/rss/world,local,english
philstar_region,http://www.philstar.com/rss/region,local,english
phil_bicolmail,http://www.bicolmail.com/2012/?feed=rss2,local,english
phil_manilachannel,http://www.manilachannel.com/feed/,local,english
reuters,http://feeds.reuters.com/Reuters/worldNews,wire,english
rfa,http://www.rfa.org/english/RSS,wire,english
rfe,http://www.rferl.org/api/epiqq,wire,english
rfi,http://www.english.rfi.fr/last_24h/rss,wire,english
romania_nineoclock,http://www.nineoclock.ro/feed/,local,english
russia_interpreter,http://www.interpretermag.com/feed/,local,english
russia_stpetersburgtimes,http://feeds.feedburner.com/sptimes?format=xml,local,english
sacbee_natworld,http://www.sacbee.com/830/index.rss,international,english
sacbee_state,http://www.sacbee.com/state/index.rss,local,english
seurtimes,http://www.setimes.com/cocoon/setimes/rss/en_GB/setimes.rss,international,english
sfgate_bayarea,http://www.sfgate.com/bayarea/feed/Bay-Area-News-429.php,local,english
sfgate_national,http://www.sfgate.com/rss/feed/National-News-RSS-Feed-435.php,international,english
sfgate_world,http://www.sfgate.com/rss/feed/World-News-From-SFGate-432.php,international,english
shanghai_national,http://rss.shanghaidaily.com/Portal/mainSite/Handler.ashx?i=3,international,english
shanghai_world,http://rss.shanghaidaily.com/Portal/mainSite/Handler.ashx?i=7,international,english
skorea_chosun,http://english.chosun.com/site/data/rss/rss.xml,local,english
skorea_hankung_econ,http://rss.hankyung.com/english/latest.xml,local,english
skorea_yonhap_nk,http://english.yonhapnews.co.kr/RSS/northkorea.xml,local,english
skorea_yonhap_sk,http://english.yonhapnews.co.kr/RSS/headline.xml,local,english
somalia_horseed,http://feeds.feedburner.com/horseed?format=xml,local,english
somalia_sabahi,http://sabahionline.com/en_GB/rss,local,english
southaf_busdaily_nat,http://www.bdlive.co.za/national/?service=rss,local,english
southaf_busdaily_world,http://www.bdlive.co.za/world/?service=rss,international,english
southaf_capetownt,http://www.iol.co.za/cmlink/1.1046095,local,english
southaf_citypress,http://www.citypress.co.za/feature-type/top-stories/feed/,local,english
southaf_iol_pretoria,http://www.iol.co.za/cmlink/1.1118954,local,english
southaf_iol_thestar,http://www.iol.co.za/cmlink/1.1073915,local,english
southaf_iol,http://iol.co.za/cmlink/1.640,local,english
southaf_mailg,http://mg.co.za/rss/,local,english
spiegel,http://www.spiegel.de/international/index.rss,international,english
straits_times_asia,http://straitstimes.com.feedsportal.com/c/32792/f/640960/index.rss,international,english
straits_times_singapore,http://straitstimes.com.feedsportal.com/c/32792/f/640958/index.rss,international,english
straits_times_world,http://straitstimes.com.feedsportal.com/c/32792/f/640961/index.rss,international,english
taipeitimes_taiwan,http://www.taipeitimes.com/xml/taiwan.rss,international,english
taipeitimes_world,http://www.taipeitimes.com/xml/world.rss,international,english
thailand_bankokpost,http://www.bangkokpost.com/rss/data/news.xml,international,english
thailand_nation_national,http://www.nationmultimedia.com/home/rss/national.rss,international,english
thailand_national_politics,http://www.nationmultimedia.com/home/rss/politics.rss,local,english
thailand_phuket,http://www.phuketgazette.net/rss/get_rss_news_by_type/5/15,local,english
thenational_uae,http://www.thenational.ae/section/rss,local,english
thenews_pk_islamabad,http://feeds.feedburner.com/TheNewsInternational-Islamabad,local,english
thenews_pk_karachi,http://feeds.feedburner.com/TheNewsInternational-Karachi,local,english
thenews_pk_lahore,http://feeds.feedburner.com/TheNewsInternational-Lahore,local,english
thenews_pk_national,http://feeds.feedburner.com/TheNewsInternational-National,local,english
thenews_pk_peshawar,http://feeds.feedburner.com/TheNewsInternational-Peshawar,local,english
times_of_india_india,http://timesofindia.feedsportal.com/c/33039/f/533965/index.rss,local,english
times_of_india_world,http://timesofindia.feedsportal.com/c/33039/f/533917/index.rss,international,english
tolo,http://www.tolonews.com/en/component/ninjarsssyndicator/?feed_id=1&format=raw,local,english
toronto_star_top,http://www.thestar.com/feeds.topstories.rss,international,english
toronto_star_world,http://www.thestar.com/feeds.articles.news.world.rss,international,english
toronto_star_canada,http://www.thestar.com/feeds.articles.news.canada.rss,international,english
uganda_monitor,http://www.monitor.co.ug/-/691150/691150/-/view/asFeed/-/11emxavz/-/index.xml,local,english
uganda_newvision_national,http://www.newvision.co.ug/feed.aspx?cat_id=1,local,english
uganda_newvision_world,http://www.newvision.co.ug/feed.aspx?cat_id=2,local,english
uk_telegraph_world,http://www.telegraph.co.uk/news/worldnews/rss,international,english
uk_telegraph_national,http://www.telegraph.co.uk/news/uknews/rss,international,english
uk_telegraph_politics,http://www.telegraph.co.uk/news/politics/rss,international,english
un_africa,http://www.un.org/apps/news/rss/rss_africa.asp,international,english
upi,http://rss.upi.com/news/emerging_threats.rss,international,english
voa_africa,http://www.voanews.com/api/z-$otevtiq,international,english
voa_all,http://www.voanews.com/api/epiqq,international,english
voa_am,http://www.voanews.com/api/zoripegtim,international,english
voa_asia,http://www.voanews.com/api/zo$o_egviy,international,english
voa_euro,http://www.voanews.com/api/zj$oveytit,international,english
voa_me,http://www.voanews.com/api/zr$opeuvim,international,english
